,lat,lon
236,40.007086,116.32124
237,40.007241,116.321198
238,40.007385,116.321128
239,40.007482,116.320921
240,40.007512,116.320705
241,40.007482,116.320484
242,40.007467,116.320265
243,40.007475,116.320042
244,40.007462,116.319836
245,40.0076,116.319784
246,40.007727,116.31974
247,40.007759,116.319709
248,40.00776,116.319711
249,40.00776,116.319711
250,40.007752,116.319714
251,40.007737,116.319765
252,40.007721,116.319818
253,40.007717,116.319843
254,40.007747,116.319809
255,40.007752,116.319807
256,40.007752,116.319807
257,40.007753,116.319807
258,40.007743,116.319807
259,40.007747,116.319786
260,40.007742,116.319788
261,40.007742,116.319788
262,40.007744,116.319784
263,40.007815,116.319694
264,40.007881,116.319615
265,40.007926,116.319554
266,40.00797,116.319545
267,40.008014,116.31957
268,40.008017,116.319622
269,40.008031,116.319691
270,40.008043,116.319729
271,40.008015,116.319708
272,40.007969,116.319649
273,40.007889,116.31943
274,40.007889,116.31943
275,40.00789,116.319429
276,40.0079,116.319427
277,40.00791,116.319426
278,40.00791,116.319426
279,40.007918,116.319425
280,40.007928,116.319423
281,40.007947,116.319444
282,40.007976,116.319522
283,40.008002,116.319577
284,40.007563,116.318539
285,40.00922,116.321934
286,40.008796,116.32112
287,40.008767,116.321057
288,40.008745,116.321022
289,40.008739,116.320984
290,40.007538,116.31928
291,40.007538,116.31928
292,40.007542,116.319284
293,40.00761,116.3194
294,40.007589,116.319984
295,40.007599,116.320122
296,40.007593,116.320262
297,40.007614,116.320284
298,40.007629,116.320299
299,40.007743,116.319944
300,40.007794,116.31976
301,40.007806,116.319651
302,40.007815,116.319639
303,40.007815,116.319639
304,40.007818,116.319639
305,40.007827,116.319036
306,40.007837,116.319057
307,40.007822,116.319076
308,40.007763,116.319095
309,40.007746,116.319115
310,40.007801,116.319155
311,40.007805,116.319156
312,40.007808,116.319156
313,40.007804,116.319158
314,40.0078,116.31916
315,40.007795,116.319162
316,40.007793,116.319163
317,40.007795,116.319162
318,40.007795,116.319162
319,40.007793,116.319162
320,40.007763,116.319152
321,40.007725,116.319121
322,40.007739,116.319129
323,40.007772,116.319147
324,40.007773,116.319147
325,40.007775,116.319148
326,40.007775,116.319148
327,40.007775,116.319148
328,40.008023,116.319312
329,40.008256,116.319395
330,40.008335,116.319469
331,40.008285,116.319496
332,40.008243,116.319493
333,40.008233,116.319494
334,40.008208,116.319503
335,40.008149,116.319538
336,40.008115,116.319609
337,40.008136,116.319721
338,40.007759,116.319449
339,40.007644,116.319287
340,40.007479,116.31899
341,40.007548,116.319096
342,40.007561,116.319186
343,40.007593,116.319227
344,40.007629,116.319235
345,40.007768,116.319312
346,40.007866,116.319588
347,40.007849,116.319676
348,40.007776,116.319698
349,40.00779,116.319716
350,40.007756,116.319733
351,40.007686,116.319759
352,40.007632,116.319746
353,40.007613,116.319684
354,40.007506,116.319633
355,40.007314,116.319568
356,40.007098,116.319384
357,40.007022,116.31935
358,40.006865,116.319423
359,40.006784,116.319362
360,40.006734,116.319188
361,40.006714,116.319015
362,40.006733,116.31879
363,40.006726,116.318525
364,40.006695,116.318261
365,40.006712,116.318
366,40.006727,116.3178
367,40.006764,116.317749
368,40.006909,116.317727
369,40.007091,116.317704
370,40.007276,116.31772
371,40.007466,116.317753
372,40.007659,116.317783
373,40.007882,116.31779
374,40.008095,116.317784
375,40.008296,116.317802
376,40.008484,116.317826
377,40.008668,116.31784
378,40.008859,116.317808
379,40.00903,116.317741
380,40.009114,116.317441
381,40.009149,116.317157
382,40.009156,116.316876
383,40.00916,116.316653
384,40.009171,116.316429
385,40.009224,116.316317
386,40.009347,116.316266
387,40.009509,116.316217
388,40.009656,116.316125
389,40.009665,116.315922
390,40.009667,116.315688
391,40.00967,116.315463
392,40.009681,116.315311
393,40.00968,116.315118
394,40.009796,116.314741
395,40.009842,116.314562
396,40.009802,116.314495
397,40.00981,116.314549
398,40.009819,116.314698
399,40.00985,116.314929
400,40.009893,116.314972
401,40.009904,116.314966
402,40.009906,116.314975
403,40.009906,116.314975
404,40.009907,116.314979
405,40.009908,116.314968
406,40.009912,116.314949
407,40.009935,116.314917
408,40.010003,116.314892
409,40.010052,116.31491
410,40.010064,116.314906
411,40.010064,116.314897
412,40.010081,116.314923
413,40.010081,116.314923
414,40.010088,116.314931
415,40.010118,116.314928
416,40.010144,116.314916
417,40.010143,116.314926
418,40.010122,116.314896
419,40.010095,116.314885
420,40.010092,116.314879
421,40.010092,116.314874
422,40.010092,116.314874
423,40.010093,116.314872
424,40.010094,116.314887
425,40.010104,116.314899
426,40.010101,116.314907
427,40.010101,116.314913
428,40.010102,116.314919
429,40.010102,116.314925
430,40.010102,116.314925
431,40.010102,116.314932
432,40.010103,116.314943
433,40.010077,116.314996
434,40.009971,116.315143
435,40.00991,116.315186
436,40.009872,116.315207
437,40.009627,116.315253
438,40.009597,116.315257
439,40.009565,116.315288
440,40.009563,116.315262
441,40.009555,116.315246
442,40.00958,116.315216
443,40.0096,116.315199
444,40.0096,116.315191
445,40.0096,116.315191
446,40.009601,116.31519
447,40.009603,116.315175
448,40.0096,116.315166
449,40.0096,116.315166
450,40.009601,116.315173
451,40.009628,116.31518
452,40.009607,116.315192
453,40.00961,116.315211
454,40.00966,116.315235
455,40.009676,116.315259
456,40.009674,116.315251
457,40.009668,116.315252
458,40.009668,116.315252
459,40.009671,116.31525
460,40.009659,116.315263
461,40.009628,116.315256
462,40.009615,116.315272
463,40.009615,116.315272
464,40.009612,116.315275
465,40.009612,116.315285
466,40.009613,116.315295
467,40.009613,116.3153
468,40.009615,116.315307
469,40.009616,116.315312
470,40.009616,116.315313
471,40.009617,116.315315
472,40.009617,116.315315
473,40.009617,116.315309
474,40.009606,116.315348
475,40.009606,116.315348
476,40.009606,116.315342
477,40.009609,116.315325
478,40.009629,116.315258
479,40.009646,116.315162
480,40.009638,116.315093
481,40.009574,116.31511
482,40.009574,116.31511
483,40.009578,116.315118
484,40.009738,116.31522
485,40.009775,116.315218
486,40.009776,116.315233
487,40.00979,116.315272
488,40.009781,116.315317
489,40.009777,116.315357
490,40.009798,116.315362
491,40.009814,116.315294
492,40.009819,116.315278
493,40.009818,116.315264
494,40.009818,116.315255
495,40.009828,116.315233
496,40.009886,116.315183
497,40.009885,116.31514
498,40.009916,116.3151
499,40.009926,116.315097
500,40.009926,116.315097
501,40.009927,116.315104
502,40.009928,116.315117
503,40.00992,116.315151
504,40.00992,116.315151
505,40.009928,116.315152
506,40.009949,116.315142
507,40.009899,116.315297
508,40.00985,116.315457
509,40.009887,116.315532
510,40.00994,116.315507
511,40.009992,116.315505
512,40.010034,116.315495
513,40.010068,116.315514
514,40.010111,116.31553
515,40.010047,116.315397
516,40.009993,116.315338
517,40.009942,116.315314
518,40.009945,116.315305
519,40.009962,116.315298
520,40.009967,116.315303
521,40.009968,116.315303
522,40.009969,116.315301
523,40.009969,116.315301
524,40.009969,116.315301
525,40.009874,116.315089
526,40.00987,116.31503
527,40.00987,116.31503
528,40.009866,116.31503
529,40.009877,116.315054
530,40.009877,116.315041
531,40.009878,116.315045
532,40.009878,116.315045
533,40.009877,116.315042
534,40.009877,116.315052
535,40.009931,116.315037
536,40.009947,116.315039
537,40.009952,116.315025
538,40.009951,116.315015
539,40.009973,116.31498
540,40.010013,116.314927
541,40.010028,116.314884
542,40.01003,116.314853
543,40.01005,116.314868
544,40.01005,116.314868
545,40.01005,116.31487
546,40.010049,116.314852
547,40.01005,116.314841
548,40.01005,116.314841
549,40.010052,116.314836
550,40.010052,116.314826
551,40.010063,116.314818
552,40.010065,116.314827
553,40.010055,116.314878
554,40.010019,116.314911
555,40.010017,116.314941
556,40.010016,116.314944
557,40.010017,116.314952
558,40.010017,116.314957
559,40.010017,116.314957
560,40.010017,116.314953
561,40.010018,116.314942
562,40.01003,116.314901
563,40.010032,116.314829
564,40.010007,116.314763
565,40.009914,116.314629
566,40.00983,116.31453
567,40.009722,116.314489
568,40.009627,116.314522
569,40.009603,116.314617
570,40.00959,116.31485
571,40.009585,116.315078
572,40.009606,116.315244
573,40.00963,116.315392
574,40.009632,116.315597
575,40.00965,116.315796
576,40.009667,116.315988
577,40.009641,116.316151
578,40.009503,116.316144
579,40.009356,116.316154
580,40.009211,116.316186
581,40.009061,116.316234
582,40.00897,116.316397
583,40.009018,116.316623
584,40.009073,116.316833
585,40.009111,116.317041
586,40.009116,116.31725
587,40.009121,116.317435
588,40.009096,116.317619
589,40.008987,116.317653
590,40.00884,116.317637
591,40.008661,116.317617
592,40.008471,116.317549
593,40.008282,116.317515
594,40.008107,116.31753
595,40.00793,116.317523
596,40.00774,116.317513
597,40.007566,116.317487
598,40.007421,116.317497
599,40.00723,116.317521
600,40.007061,116.317519
601,40.006882,116.317529
602,40.006685,116.317542
603,40.006538,116.3176
604,40.006406,116.317629
605,40.006238,116.31762
606,40.006045,116.317601
607,40.005872,116.317606
608,40.005694,116.317597
609,40.005527,116.317636
610,40.005352,116.317633
611,40.005174,116.317651
612,40.005004,116.317663
613,40.004847,116.317675
614,40.004821,116.317882
615,40.004791,116.318054
616,40.004775,116.318245
617,40.004775,116.318453
618,40.004787,116.318658
619,40.004789,116.318846
620,40.004812,116.319054
621,40.004828,116.319249
622,40.004843,116.31944
623,40.004867,116.319697
624,40.004873,116.319906
625,40.004881,116.320086
626,40.0049,116.320251
627,40.004911,116.320462
628,40.004918,116.320673
629,40.004921,116.320892
630,40.004909,116.321104
631,40.004867,116.321224
632,40.004724,116.321225
633,40.004556,116.32122
634,40.0044,116.321227
635,40.00425,116.321206
636,40.004097,116.321238
637,40.00391,116.321272
638,40.003745,116.321271
639,40.003588,116.321249
640,40.003431,116.321212
641,40.003278,116.321264
642,40.00312,116.321299
643,40.002983,116.321315
644,40.00279,116.32132
645,40.002606,116.321333
646,40.002444,116.321363
647,40.002283,116.321368
648,40.002086,116.321424
649,40.001916,116.321438
650,40.001777,116.321432
651,40.001643,116.321535
652,40.001494,116.321583
653,40.001312,116.321616
654,40.001067,116.321544
655,40.000907,116.321535
656,40.000745,116.321569
657,40.000582,116.321593
658,40.000419,116.321627
659,40.000263,116.321661
660,40.000096,116.321721
661,39.99994,116.321766
662,39.999777,116.321825
663,39.999712,116.321954
664,39.999745,116.322249
665,39.99975,116.322466
666,39.999752,116.322633
667,39.999752,116.322809
668,39.999754,116.323008
669,39.999758,116.32323
670,39.999755,116.323392
671,39.999756,116.323526
672,39.99978,116.32372
673,39.999785,116.323904
674,39.999793,116.324093
675,39.999784,116.32427
676,39.999783,116.324454
677,39.999783,116.324724
678,39.999817,116.324976
679,39.999819,116.325187
680,39.999814,116.325442
681,39.999816,116.325662
682,39.999817,116.325882
683,39.999822,116.326087
684,39.99984,116.326302
685,39.999851,116.326527
686,39.999845,116.32673
687,39.999846,116.326927
688,39.99986,116.327102
689,39.99987,116.327266
690,39.999905,116.327365
691,39.999952,116.327371
692,39.999954,116.327355
693,39.999954,116.327355
694,39.999954,116.327355
695,39.999956,116.32736
696,39.999948,116.327336
697,39.999948,116.327336
698,39.999948,116.327339
699,39.99995,116.327352
700,39.999952,116.327361
701,39.999946,116.327358
702,39.999946,116.327358
703,39.999946,116.327356
704,39.999944,116.327343
705,39.999942,116.327331
706,39.999939,116.327319
707,39.999939,116.327315
708,39.999938,116.327311
709,39.999938,116.327311
710,39.99994,116.327319
711,39.999941,116.327347
712,39.999943,116.327394
713,39.999945,116.327445
714,39.999943,116.327489
715,39.999944,116.327515
716,39.999948,116.327529
717,39.999948,116.327529
718,39.999953,116.327537
719,39.999955,116.327527
720,39.999959,116.327532
721,39.999959,116.327532
722,39.999966,116.327526
723,39.999998,116.3275
724,40.000095,116.327483
725,40.000188,116.327442
726,40.000259,116.32743
727,39.999854,116.327144
728,39.999983,116.327409
729,39.999908,116.327327
730,39.99983,116.327165
731,39.999723,116.327151
732,39.99959,116.327098
733,39.999457,116.326984
734,39.999331,116.326836
735,39.999192,116.326707
736,39.999043,116.326615
737,39.998915,116.326591
738,39.998722,116.326594
739,39.998513,116.326596
740,39.998336,116.326596
741,39.99817,116.326593
742,39.997985,116.326329
743,39.997817,116.326376
744,39.997595,116.326592
745,39.99743,116.32661
746,39.997321,116.326675
747,39.997185,116.326707
748,39.996966,116.326751
749,39.996758,116.32679
750,39.996561,116.326883
751,39.996386,116.326811
752,39.996244,116.326618
753,39.99603,116.326523
754,39.995837,116.326493
755,39.995656,116.326491
756,39.995457,116.326491
757,39.995217,116.326552
758,39.995031,116.32643
759,39.994827,116.326376
760,39.994621,116.326351
761,39.994412,116.326359
762,39.994239,116.326328
763,39.994108,116.32631
764,39.99393,116.326344
765,39.993776,116.32631
766,39.993557,116.326372
767,39.993335,116.326405
768,39.993139,116.326441
769,39.992891,116.326486
770,39.992706,116.326473
771,39.992492,116.326448
772,39.992273,116.326485
773,39.992066,116.3265
774,39.991885,116.326558
775,39.991786,116.326531
776,39.991694,116.326551
777,39.991561,116.326504
778,39.991357,116.326471
779,39.991074,116.326508
780,39.990853,116.326484
781,39.99061,116.326522
782,39.990359,116.32655
783,39.990137,116.32659
784,39.989948,116.326714
785,39.989706,116.326675
786,39.989471,116.326659
787,39.989266,116.326655
788,39.989068,116.326664
789,39.98884,116.32668
790,39.988603,116.326686
791,39.988327,116.326723
792,39.988022,116.326743
793,39.98772,116.326748
794,39.987444,116.326717
795,39.987161,116.326722
796,39.986905,116.32673
797,39.986634,116.32673
798,39.98638,116.326752
799,39.986136,116.326796
800,39.985802,116.326813
801,39.985558,116.326821
802,39.985341,116.326854
803,39.985148,116.326888
804,39.985079,116.326797
805,39.985061,116.326556
806,39.985021,116.326233
807,39.984991,116.325915
808,39.984979,116.325643
809,39.984946,116.325397
810,39.984933,116.325165
811,39.984964,116.325028
812,39.984978,116.324974
813,39.984979,116.324949
814,39.98498,116.324951
815,39.98498,116.324951
816,39.98498,116.324959
817,39.984979,116.324947
818,39.984979,116.324947
819,39.984978,116.324942
820,39.984971,116.324791
821,39.984966,116.324591
822,39.984905,116.324316
823,39.984863,116.324002
824,39.98482,116.323699
825,39.98481,116.32339
826,39.984748,116.323175
827,39.984673,116.323066
828,39.98463,116.323033
829,39.984608,116.323029
830,39.984595,116.323042
831,39.984626,116.323073
832,39.984626,116.323073
833,39.984624,116.32307
834,39.984625,116.323083
835,39.984637,116.323086
836,39.984637,116.323086
837,39.984634,116.323087
838,39.984614,116.323097
839,39.984496,116.323094
840,39.984373,116.323117
841,39.984356,116.323457
842,39.984375,116.323854
843,39.984362,116.324156
844,39.984324,116.324272
845,39.984307,116.324264
846,39.984307,116.324258
847,39.984307,116.324256
848,39.984308,116.324254
849,39.984308,116.324255
850,39.984309,116.324253
851,39.98431,116.324252
852,39.984311,116.324253
853,39.984312,116.324253
854,39.984313,116.324253
855,39.984314,116.324253
856,39.984314,116.324253
857,39.984314,116.324253
858,39.984315,116.324253
859,39.984315,116.324253
860,39.984316,116.324254
861,39.984322,116.324297
862,39.984342,116.324573
863,39.98437,116.324966
864,39.984412,116.325338
865,39.984466,116.325555
866,39.984439,116.325667
867,39.984448,116.325671
868,39.984455,116.325662
869,39.984418,116.325648
870,39.98438,116.32566
871,39.984356,116.325639
872,39.984354,116.32562
873,39.984357,116.325598
874,39.984357,116.325591
875,39.984358,116.325595
876,39.984358,116.325593
877,39.984357,116.325592
878,39.984357,116.325589
879,39.984357,116.325584
880,39.984359,116.325585
881,39.98436,116.325584
882,39.98436,116.325584
883,39.98436,116.325585
884,39.98436,116.325575
885,39.984359,116.325575
886,39.984359,116.325575
887,39.984359,116.325578
888,39.98436,116.32559
889,39.984358,116.325622
890,39.984381,116.325797
891,39.984373,116.326075
892,39.984401,116.326332
893,39.984415,116.326467
894,39.984425,116.32652
895,39.984441,116.326525
896,39.984473,116.32652
897,39.984496,116.326514
898,39.984513,116.326509
899,39.984531,116.326507
900,39.984547,116.326509
901,39.984565,116.3265
902,39.984578,116.326489
903,39.984589,116.326481
904,39.9846,116.326466
905,39.984612,116.326456
906,39.984621,116.326456
907,39.984619,116.326455
908,39.984619,116.326455
909,39.984611,116.326452
910,39.984593,116.326448
911,39.984571,116.326452
912,39.98455,116.326468
913,39.98454,116.326492
914,39.98452,116.326518
915,39.9845,116.326543
916,39.984482,116.326562
917,39.984467,116.326584
918,39.984466,116.326735
919,39.984485,116.327086
920,39.984482,116.327532
921,39.984508,116.328145
922,39.984544,116.328898
923,39.984531,116.329749
924,39.984559,116.330538
925,39.984615,116.331297
926,39.984709,116.332157
927,39.98478,116.333144
928,39.984759,116.334061
929,39.98475,116.334955
930,39.984833,116.335738
931,39.984835,116.336406
932,39.984835,116.336966
933,39.984871,116.337394
934,39.984893,116.337533
935,39.984876,116.337501
936,39.984876,116.337498
937,39.984876,116.3375
938,39.984876,116.337505
939,39.984876,116.337512
940,39.984876,116.337516
941,39.984876,116.337518
942,39.984876,116.337518
943,39.984876,116.337518
944,39.984876,116.337518
945,39.984878,116.33754
946,39.984885,116.337647
947,39.984908,116.337792
948,39.984963,116.337956
949,39.98505,116.33814
950,39.985082,116.338383
951,39.985084,116.338818
952,39.985121,116.339325
953,39.985158,116.339868
954,39.985234,116.340481
955,39.985222,116.341017
956,39.98526,116.341499
957,39.985247,116.341974
958,39.985264,116.342474
959,39.985326,116.343067
960,39.985377,116.343709
961,39.985406,116.34436
962,39.985404,116.344999
963,39.985396,116.345625
964,39.985382,116.346224
965,39.985385,116.346775
966,39.985434,116.347351
967,39.985432,116.347969
968,39.985453,116.348559
969,39.985468,116.349026
970,39.985501,116.349364
971,39.985516,116.349702
972,39.985532,116.350064
973,39.985541,116.350459
974,39.985565,116.350899
975,39.985572,116.351365
976,39.985623,116.351823
977,39.985656,116.352275
978,39.985681,116.352748
979,39.98574,116.35327
980,39.985811,116.353757
981,39.985872,116.354246
982,39.985839,116.354817
983,39.985832,116.355436
984,39.985835,116.356024
985,39.985858,116.35659
986,39.985888,116.357232
987,39.985925,116.357892
988,39.985945,116.35851
989,39.985919,116.359188
990,39.985887,116.360008
991,39.985804,116.360863
992,39.985827,116.361637
993,39.985864,116.362379
994,39.985904,116.363042
995,39.985955,116.36365
996,39.985982,116.364294
997,39.986021,116.364921
998,39.986038,116.36558
999,39.98606,116.366342
1000,39.98613,116.367192
1001,39.986128,116.368064
1002,39.986147,116.369001
1003,39.986126,116.369857
1004,39.986112,116.370697
1005,39.986129,116.371553
1006,39.986165,116.372436
1007,39.986215,116.373337
1008,39.986246,116.374205
1009,39.986257,116.375063
1010,39.986299,116.375898
1011,39.986309,116.376747
1012,39.986296,116.377428
1013,39.986322,116.378012
1014,39.98634,116.378602
1015,39.986358,116.379233
1016,39.986391,116.379872
1017,39.986423,116.380549
1018,39.986423,116.381297
1019,39.986443,116.382064
1020,39.986457,116.38282
1021,39.986469,116.383528
1022,39.986484,116.384243
1023,39.986519,116.384982
1024,39.986544,116.385831
1025,39.986565,116.386787
1026,39.986565,116.387738
1027,39.986592,116.388745
1028,39.986626,116.389693
1029,39.986668,116.390572
1030,39.986686,116.391453
1031,39.986713,116.392378
1032,39.986727,116.393325
1033,39.986757,116.394261
1034,39.98681,116.395202
1035,39.986835,116.39615
1036,39.98687,116.397023
1037,39.986885,116.397893
1038,39.986909,116.398727
1039,39.986946,116.399588
1040,39.986966,116.400499
1041,39.986995,116.401407
1042,39.987002,116.402339
1043,39.987017,116.403146
1044,39.987052,116.403897
1045,39.987108,116.404649
1046,39.987146,116.405412
1047,39.987178,116.406105
1048,39.987145,116.406646
1049,39.987107,116.40715
1050,39.987088,116.407831
1051,39.987095,116.408508
1052,39.987139,116.409156
1053,39.98716,116.409664
1054,39.987165,116.410129
1055,39.987082,116.410473
1056,39.986979,116.4106
1057,39.98664,116.410625
1058,39.986415,116.410635
1059,39.986368,116.410668
1060,39.986365,116.41068
1061,39.986365,116.410677
1062,39.986365,116.410677
1063,39.986364,116.410675
1064,39.986357,116.410684
1065,39.986122,116.410714
1066,39.985759,116.410726
1067,39.985397,116.410775
1068,39.984982,116.410845
1069,39.984625,116.410849
1070,39.984234,116.410906
1071,39.983749,116.411034
1072,39.983249,116.411087
1073,39.983063,116.411093
1074,39.983048,116.411087
1075,39.983049,116.411096
1076,39.983015,116.411126
1077,39.982817,116.411169
1078,39.982668,116.411191
1079,39.982572,116.411261
1080,39.982473,116.411273
1081,39.982396,116.411262
1082,39.982295,116.411266
1083,39.982264,116.411253
1084,39.982254,116.411254
1085,39.982253,116.41125
1086,39.982252,116.41125
1087,39.982257,116.411251
1088,39.982256,116.411252
1089,39.982256,116.411252
1090,39.982254,116.411254
1091,39.982244,116.411254
1092,39.982244,116.411254
1093,39.982243,116.411254
1094,39.982211,116.411248
1095,39.982152,116.411229
1096,39.982147,116.411208
1097,39.982146,116.411208
1098,39.982142,116.411208
1099,39.982143,116.411207
1100,39.982143,116.411207
1101,39.982136,116.411202
1102,39.982097,116.411193
1103,39.982055,116.411193
1104,39.982055,116.411193
1105,39.982053,116.411196
1106,39.98204,116.411226
1107,39.981935,116.411312
1108,39.981853,116.411476
1109,39.981852,116.411924
1110,39.981917,116.41258
1111,39.981949,116.413335
1112,39.981987,116.414039
1113,39.982038,116.414682
1114,39.982117,116.415406
1115,39.982162,116.416213
1116,39.98215,116.416881
1117,39.982137,116.417333
1118,39.982109,116.41757
1119,39.982124,116.417601
1120,39.982122,116.417599
1121,39.982121,116.417599
1122,39.98212,116.417599
1123,39.982113,116.417599
1124,39.982114,116.417599
1125,39.982113,116.4176
1126,39.982113,116.4176
1127,39.982117,116.417608
1128,39.982112,116.417766
1129,39.982111,116.417917
1130,39.982099,116.417979
1131,39.982145,116.418049
1132,39.98226,116.418004
1133,39.982471,116.417907
1134,39.98276,116.4178
1135,39.983064,116.417835
1136,39.983346,116.417896
1137,39.983567,116.417836
1138,39.983726,116.417771
1139,39.983997,116.417686
1140,39.984087,116.417717
1141,39.984109,116.417719
1142,39.984109,116.417719
1143,39.984117,116.417717
1144,39.98413,116.417715
1145,39.984138,116.417715
1146,39.984138,116.417715
1147,39.984143,116.417715
1148,39.984154,116.417711
1149,39.984158,116.417712
1150,39.984158,116.417712
1151,39.984161,116.417708
