,lat,lon,trans,1
67,40.005596,116.317967,2.2360679718542607e-06,-2.0344439357957027
68,40.005595,116.317965,1.7464249197234104e-05,-1.983206768159319
69,40.005588,116.317949,1.6278820598211444e-05,-1.7561442767369655
70,40.005585,116.317933,1.4317821057895733e-05,-1.7818896605722132
71,40.005582,116.317919,1.3152946446894729e-05,-1.7234456546972998
72,40.00558,116.317906,3.999999989900971e-06,-1.5707963267948966
73,40.00558,116.317902,2.828427117605098e-06,0.7853981633974483
74,40.005582,116.317904,0.0,0.0
75,40.005582,116.317904,1.4142135638268449e-06,-0.7853981598447346
76,40.005583,116.317903,1.3152946433929553e-05,-1.7234456553955209
77,40.005581,116.31789,1.315294644797516e-05,-1.7234456552312336
78,40.005579,116.317877,1.529705853142026e-05,-1.7681918867358726
79,40.005576,116.317862,1.2649110637947717e-05,-1.8925468810139032
80,40.005572,116.31785,7.071067822148802e-06,-1.7126933808306264
81,40.005571,116.317843,2.999999992425728e-06,-1.5707963267948966
82,40.005571,116.31784,2.2360679718542607e-06,1.1071487177940904
83,40.005572,116.317842,9.999999974752427e-07,0.0
84,40.005573,116.317842,0.0,0.0
85,40.005573,116.317842,8.544003739546916e-06,-1.9295669972601381
86,40.00557,116.317834,1.2206555616348474e-05,-2.1815222908026057
87,40.005563,116.317824,3.4928498392840786e-05,-1.8018869940257385
88,40.005555,116.31779,1.4866068745154534e-05,0.8329812668994905
89,40.005565,116.317801,0.0,0.0
90,40.005565,116.317801,6.324555320097326e-06,1.249045772042983
91,40.005567,116.317807,3.40147027027393e-05,-1.5413930386645864
92,40.005568,116.317773,0.0001338431918385992,-0.507098504423275
93,40.005685,116.317708,0.0001423516771911808,0.07030646414246818
94,40.005827,116.317718,0.00014493101807746712,-0.20145507744872995
95,40.005969,116.317689,0.00015062536307304156,-0.18697926991765837
96,40.006117,116.317661,0.00017502571239559693,-0.01714117817664776
97,40.006292,116.317658,0.00017323394586207062,0.05197626560276918
98,40.006465,116.317667,6.774215821958484e-05,-0.14816002077518547
99,40.006532,116.317657,0.00011761377469941303,-2.2296023629709296
100,40.00646,116.317564,2.2090722036497374e-05,-0.09065988760843356
101,40.006482,116.317562,2.280350850111947e-05,-0.6610431684954156
102,40.0065,116.317548,2.3021728865108166e-05,-1.5273454315106174
103,40.006501,116.317525,2.0000000020559128e-06,0.0
104,40.006503,116.317525,0.0,0.0
105,40.006503,116.317525,6.708203928273357e-06,2.6779450455363776
106,40.006497,116.317528,1.708800749239987e-05,2.7828219834165555
107,40.006481,116.317534,2.8160255685760614e-05,2.8535372062882822
108,40.006454,116.317542,2.9410882337444496e-05,2.8305943732635406
109,40.006426,116.317551,2.906888371036884e-05,2.6779450442610444
110,40.0064,116.317564,2.9154759470076342e-05,2.6011731536117857
111,40.006375,116.317579,3.1953090613162594e-05,2.7901478595166487
112,40.006345,116.31759,4.695742752968994e-05,2.677945044521316
113,40.006303,116.317611,7.130918594663464e-05,2.886410263019279
114,40.006234,116.317629,7.334848328088905e-05,2.949544636240765
115,40.006162,116.317643,6.016643582923805e-05,2.872425160780539
116,40.006104,116.317659,1.5620499352404637e-05,2.2655346032245647
117,40.006094,116.317671,1.2206555616348474e-05,0.6107259640077092
118,40.006104,116.317678,1.414213558802549e-06,2.356194490192345
119,40.006103,116.317679,2.828427117605098e-06,0.7853981633974483
120,40.006105,116.317681,5.000000001587068e-06,0.0
121,40.00611,116.317681,8.062257749094981e-06,-0.12435499421881864
122,40.006118,116.31768,0.0,0.0
123,40.006118,116.31768,8.246211254542109e-06,0.24497866417177994
124,40.006126,116.317682,0.00012624183141733984,0.2891806223417133
125,40.006247,116.317718,2.5317977803813448e-05,-0.15865526234159014
126,40.006272,116.317714,0.00010060318086053309,0.10955952678447506
127,40.006372,116.317725,8.421401308672284e-05,1.4994888620216291
128,40.006378,116.317809,0.00019025246384643302,1.782623874269247
129,40.006338,116.317995,0.0002660075186966347,1.3969952077189651
130,40.006384,116.318257,0.00026148996156639796,1.4326850842768313
131,40.00642,116.318516,0.0002532133487767606,1.3881169779160292
132,40.006466,116.318765,0.00023512762492480747,1.4728204361309167
133,40.006489,116.318999,0.00019433990839775805,1.1577966100798465
134,40.006567,116.319177,0.00018160396471776695,0.9339030513249207
135,40.006675,116.319323,0.00018370900902967357,0.13650834622544827
136,40.006857,116.319348,0.00017120747647195552,0.6528466310522929
137,40.006993,116.319452,0.00011587061750050512,0.43662715985429196
138,40.007098,116.319501,0.00022663847864271886,0.5684212633009846
139,40.007289,116.319623,0.00032849505322916797,0.38050637708826507
140,40.007594,116.319745,6.400781202724191e-05,0.5055810549643888
141,40.00765,116.319776,7.779460135963304e-05,-2.374374305218361
142,40.007594,116.319722,3.769615364449013e-05,-2.7610862766174367
143,40.007559,116.319708,1.1401754256480013e-05,-2.4805494839192495
144,40.00755,116.319701,0.0,0.0
145,40.00755,116.319701,4.1231056289943735e-06,-2.8966139912988615
146,40.007546,116.3197,7.7201036260841e-05,2.2091161347800985
147,40.0075,116.319762,6.014149981901036e-05,2.3209150166066115
148,40.007459,116.319806,3.7483329628696165e-05,2.3750601760319547
149,40.007432,116.319832,1.8439088908107524e-05,0.8621700545000398
150,40.007444,116.319846,8.062257748037397e-05,0.12435499459048714
151,40.007524,116.319856,0.000186424247351675,-0.12368965864249024
152,40.007709,116.319833,9.513148795401584e-05,-0.05258306162664432
153,40.007804,116.319828,4.5999999997548e-05,0.0
154,40.00785,116.319828,5.00399840142439e-05,0.039978687021135335
155,40.0079,116.31983,1.7691806008448868e-05,-2.316215803159859
156,40.007888,116.319817,9.102197536344513e-05,-2.520066029132622
157,40.007814,116.319764,3.354101966551688e-05,-1.7506498267579051
158,40.007808,116.319731,5.4817880302730376e-05,-1.312544107019326
159,40.007822,116.319678,3.889730067141363e-05,-1.2571756743856521
160,40.007834,116.319641,2.716615541722865e-05,-1.460139105649885
161,40.007837,116.319614,0.00020181674856512686,-2.201414104839298
162,40.007718,116.319451,4.001249804590818e-05,1.595791120351683
163,40.007717,116.319491,0.00011860860002577615,-0.10134650324950528
164,40.007835,116.319479,2.1377558323977375e-05,0.1882215055224425
165,40.007856,116.319483,2.0000000020559128e-06,0.0
166,40.007858,116.319483,0.0,0.0
167,40.007858,116.319483,3.162277663419063e-06,-2.8198420956404373
168,40.007855,116.319482,4.657252408836716e-05,-0.2606023917080302
169,40.0079,116.31947,1.3416407862902003e-05,-0.4636476090008061
170,40.007912,116.319464,1.8867962267692e-05,-0.5585993154233987
171,40.007928,116.319454,1.99248588508538e-05,2.8357137815764157
172,40.007909,116.31946,0.00010834205093111188,2.9840310840065554
173,40.007802,116.319477,0.00011813974775125764,2.876082994850791
174,40.007688,116.319508,0.00011923925528387427,2.947486555574459
175,40.007571,116.319531,7.55049667229473e-05,2.941599696916309
176,40.007497,116.319546,5.263078946583809e-05,-2.892005728229763
177,40.007446,116.319533,3.911521443273237e-05,-3.0648207621528285
178,40.007407,116.31953,0.000571021015374369,0.08415926528919217
179,40.007976,116.319578,0.00011016805344172418,2.730741462387532
180,40.007875,116.319622,0.00012969194269144764,-2.8442275084435984
181,40.007751,116.319584,5.7939623754248924e-05,-1.199905037956835
182,40.007772,116.31953,0.0036235900706381814,1.8667996258562618
183,40.006715,116.322996,0.00027044038159364925,1.7304739341743185
184,40.006672,116.323263,0.0002795084971965999,1.674736936225116
185,40.006643,116.323541,0.00025362176562086417,1.2415646151765622
186,40.006725,116.323781,0.00023228000344912466,1.287174423552543
187,40.00679,116.324004,0.0001091237829168236,0.8502421909303675
188,40.006862,116.324086,0.00019690099035945025,0.8428886979110002
189,40.006993,116.324233,0.000299240705785363,1.6109085787570945
190,40.006981,116.324532,0.00025401771591580547,1.5589858523423434
191,40.006984,116.324786,0.000278217540778665,1.6103440413865766
192,40.006973,116.325064,0.00032366031576152893,1.7887950314864076
193,40.006903,116.32538,0.00022458851261697747,2.0623251551745274
194,40.006797,116.325578,0.00022831995094528074,2.9252990001413193
195,40.006574,116.325627,0.00021828879953378016,2.7908647053020736
196,40.006369,116.325702,0.00014729901560842342,2.929551003959707
197,40.006225,116.325733,2.6627053915143926e-05,2.543173759990995
198,40.006203,116.325748,0.0,0.0
199,40.006203,116.325748,8.06225775967082e-06,-1.0516502127670022
200,40.006207,116.325741,1.476482306771115e-05,2.6476512841161193
201,40.006194,116.325748,2.9546573407263753e-05,2.7233683241082334
202,40.006167,116.32576,2.8284271241366826e-05,2.3561944903699805
203,40.006147,116.32578,3.104834940200905e-05,1.831398718498013
204,40.006139,116.32581,8.637708028895959e-05,1.2160906747353868
205,40.006169,116.325891,0.0003946846842768725,-1.261865582867141
206,40.006289,116.325515,0.000996137540711074,2.293687121927074
207,40.00563,116.326262,0.0009219072621512,-0.6693200229417072
208,40.006353,116.32569,0.000374898652979193,2.1913558902621357
209,40.006135,116.325995,6.001666434587759e-05,1.7551207357261578
210,40.006124,116.326054,4.2059481686826004e-05,-2.827360754593821
211,40.006084,116.326041,2.1840329664428315e-05,-0.27829965900511133
212,40.006105,116.326035,6.800735254071082e-05,0.29849893147863765
213,40.00617,116.326055,0.00010212247549443995,0.04898040093667221
214,40.006272,116.32606,0.0005608787747834412,-0.910535018620575
215,40.006616,116.325617,0.00015084097586612447,-0.5051667617858433
216,40.006748,116.325544,0.00021723029253884043,-1.5247459571709283
217,40.006758,116.325327,0.00021843534513168384,-1.4560946382902324
218,40.006783,116.32511,0.00023716871630818006,-1.4354585102377284
219,40.006815,116.324875,0.00022978685776572818,-1.4880164971561753
220,40.006834,116.324646,0.00025710892633082897,-1.90361653972874
221,40.00675,116.324403,0.0002020618717142305,-1.5460489048392165
222,40.006755,116.324201,0.00024527739399412467,-1.4686936020321666
223,40.00678,116.323957,0.0002571244834612207,-1.6019146830689501
224,40.006772,116.3237,0.00025626548733500274,-1.7038635888021552
225,40.006738,116.323446,0.0002530494022920873,-1.590556600328287
226,40.006733,116.323193,0.0002433926868258738,-1.463768853723453
227,40.006759,116.322951,0.0002670299608645492,-1.1909853598656936
228,40.006858,116.322703,0.00024357750307418927,-1.376621367723739
229,40.006905,116.322464,0.00025643907657847855,-1.5122694942361583
230,40.00692,116.322208,0.00027001666615272644,-1.58190698069075
231,40.006917,116.321938,0.00025389958645423416,-1.4483954089031617
232,40.006948,116.321686,0.0002507448902759436,-1.7188974755109343
233,40.006911,116.321438,0.0001897893569270963,-2.076871290082953
234,40.006819,116.321272,0.00011845674315740967,-0.20401797956419168
235,40.006935,116.321248,0.00015121177203063766,-0.052930645845735834
236,40.007086,116.32124,0.0001605895388886689,-0.26461360172890036
237,40.007241,116.321198,0.000160112460473223,-0.4524748895304699
238,40.007385,116.321128,0.00022860008749353135,-1.1325835446224561
239,40.007482,116.320921,0.00021807338213870563,-1.4327903031553066
240,40.007512,116.320705,0.00022302690421638208,-1.705718224995383
241,40.007482,116.320484,0.00021951309754656675,-1.639182670411058
242,40.007467,116.320265,0.00022314345162346177,-1.5349372652964197
243,40.007475,116.320042,0.00020640978659554736,-1.6338195489377212
244,40.007462,116.319836,0.0001474720312451765,-0.36035797050388324
245,40.0076,116.319784,0.00013440610105871226,-0.33351471754954753
246,40.007727,116.31974,4.455333881298122e-05,-0.7695264803304875
247,40.007759,116.319709,2.2360679718542607e-06,1.1071487177940904
248,40.00776,116.319711,0.0,0.0
249,40.00776,116.319711,8.544003742041797e-06,2.7828219823458746
250,40.007752,116.319714,5.316013544052172e-05,1.8568477686027298
251,40.007737,116.319765,5.536244213764992e-05,1.8639832234223261
252,40.007721,116.319818,2.5317977809707042e-05,1.7294515888150244
253,40.007717,116.319843,4.5343136196185294e-05,-0.8478169733450224
254,40.007747,116.319809,5.385164812010496e-06,-0.3805063785824533
255,40.007752,116.319807,0.0,0.0
256,40.007752,116.319807,9.999999974752427e-07,0.0
257,40.007753,116.319807,1.0000000003174137e-05,3.141592653589793
258,40.007743,116.319807,2.137755833095731e-05,-1.382574821334646
259,40.007747,116.319786,5.385164812010496e-06,2.7610862750073397
260,40.007742,116.319788,0.0,0.0
261,40.007742,116.319788,4.47213595959674e-06,-1.1071487177940904
262,40.007744,116.319784,0.00011463420082940282,-0.9028672683209698
263,40.007815,116.319694,0.00010294173108849872,-0.8748142701658242
264,40.007881,116.319615,7.580237463489037e-05,-0.9352106199876579
265,40.007926,116.319554,4.49110231466103e-05,-0.20176234412301197
266,40.00797,116.319545,5.060632371467825e-05,0.5166951386291024
267,40.008014,116.31957,5.208646656901061e-05,1.5131678993226607
268,40.008017,116.319622,7.040596566668616e-05,1.3706152588562428
269,40.008031,116.319691,3.98497176795977e-05,1.2649174553542488
270,40.008043,116.319729,3.499999999405645e-05,-2.4980915450401233
271,40.008015,116.319708,7.481310046136803e-05,-2.2330118279647424
272,40.007969,116.319649,0.00023315445524635026,-1.9210330677093566
273,40.007889,116.31943,0.0,0.0
274,40.007889,116.31943,1.4142135638268449e-06,-0.7853981598447346
275,40.00789,116.319429,1.0198039022340331e-05,-0.19739555943995227
276,40.0079,116.319427,1.0049875624028051e-05,-0.09966865220975896
277,40.00791,116.319426,0.0,0.0
278,40.00791,116.319426,8.062257743807061e-06,-0.12435499607716118
279,40.007918,116.319425,1.0198039029307775e-05,-0.19739555930330943
280,40.007928,116.319423,2.8319604521033774e-05,0.8353565591636892
281,40.007947,116.319444,8.321658488660639e-05,1.214838588659745
282,40.007976,116.319522,6.083584468638397e-05,1.129203964435769
283,40.008002,116.319577,0.0011270159714874578,-1.970911264876361
284,40.007563,116.318539,0.003777786918288124,1.1167376271589922
285,40.00922,116.321934,0.000917808258848699,-2.0510116205307245
286,40.008796,116.32112,6.935416353420483e-05,-2.002197053348631
287,40.008767,116.321057,4.13400532152542e-05,-2.1319597391497713
288,40.008745,116.321022,3.847076812668839e-05,-1.7273982037385043
289,40.008739,116.320984,0.0020847102916157134,-2.184744663812343
290,40.007538,116.31928,0.0,0.0
291,40.007538,116.31928,5.656854245258788e-06,0.7853981616210914
292,40.007542,116.319284,0.00013446189051598292,1.0405805540465627
293,40.00761,116.3194,0.0005843774465222934,1.6067397441114302
294,40.007589,116.319984,0.00013836184444380293,1.498458996280798
295,40.007599,116.320122,0.00014012851244659042,1.6136272594563867
296,40.007593,116.320262,3.0413812650164482e-05,0.8086497863154528
297,40.007614,116.320284,2.1213203442329787e-05,0.7853981633974483
298,40.007629,116.320299,0.00037285519977393964,-1.260071619052485
299,40.007743,116.319944,0.00019093716244233868,-1.3004101716703687
300,40.007794,116.31976,0.00010965856100684326,-1.4611461545875788
301,40.007806,116.319651,1.4999999997655777e-05,-0.9272952180016122
302,40.007815,116.319639,0.0,0.0
303,40.007815,116.319639,2.9999999995311555e-06,0.0
304,40.007818,116.319639,0.0006030671604371464,-1.5558720618070974
305,40.007827,116.319036,2.3259406704042784e-05,1.1263771168412622
306,40.007837,116.319057,2.4207436872581097e-05,2.239085745916488
307,40.007822,116.319076,6.19838688722079e-05,2.8300458265520985
308,40.007763,116.319095,2.6248809490635842e-05,2.2752903912227422
309,40.007746,116.319115,6.800735254541242e-05,0.6287962863693437
310,40.007801,116.319155,4.1231056255477355e-06,0.24497866605262836
311,40.007805,116.319156,2.9999999995311555e-06,0.0
312,40.007808,116.319156,4.472135950063809e-06,2.6779450452995297
313,40.007804,116.319158,4.472135950063809e-06,2.6779450452995297
314,40.0078,116.31916,5.385164812010496e-06,2.7610862750073397
315,40.007795,116.319162,2.236067978209548e-06,2.6779450460100724
316,40.007793,116.319163,2.236067978209548e-06,-0.4636476075797206
317,40.007795,116.319162,0.0,0.0
318,40.007795,116.319162,2.0000000020559128e-06,3.141592653589793
319,40.007793,116.319162,3.1622776604980495e-05,-2.8198420991220967
320,40.007763,116.319152,4.904079934261388e-05,-2.4572978617720582
321,40.007725,116.319121,1.612451550083392e-05,0.51914611468378
322,40.007739,116.319129,3.758989225878822e-05,0.4993467215896151
323,40.007772,116.319147,9.999999974752427e-07,0.0
324,40.007773,116.319147,2.236067978209548e-06,0.4636476075797206
325,40.007775,116.319148,0.0,0.0
326,40.007775,116.319148,0.0,0.0
327,40.007775,116.319148,0.00029732137494457785,0.5842712775770507
328,40.008023,116.319312,0.00024734186867833265,0.34220805810055027
329,40.008256,116.319395,0.00010824509226570474,0.752730050984617
330,40.008335,116.319469,5.682429058353318e-05,2.646459390090582
331,40.008285,116.319496,4.210700654386766e-05,-3.0702851886482074
332,40.008243,116.319493,1.0049875625442084e-05,3.0419239999730188
333,40.008233,116.319494,2.6570660502385128e-05,2.796037073229497
334,40.008208,116.319503,6.86002915432055e-05,2.6061731116939337
335,40.008149,116.319538,7.872102642383795e-05,2.0174001318454224
336,40.008115,116.319609,0.00011395174417482211,1.3854483767685586
337,40.008136,116.319721,0.00046487955429090665,-2.51659201556872
338,40.007759,116.319449,0.00019866806487513306,-2.1881201335836815
339,40.007644,116.319287,0.0003397557946567551,-2.0778948311892647
340,40.007479,116.31899,0.00012647924731345442,0.9937581961127102
341,40.007548,116.319096,9.093404203100471e-05,1.4273440634620223
342,40.007561,116.319186,5.2009614490979594e-05,0.9080668188940247
343,40.007593,116.319227,3.687817783239958e-05,0.21866894608292511
344,40.007629,116.319235,0.00015890248581359583,0.5058760110690649
345,40.007768,116.319312,0.00029288222889067725,1.2296097752067934
346,40.007866,116.319588,8.962700486407277e-05,1.761627429502006
347,40.007849,116.319676,7.62430324693377e-05,2.848879578351128
348,40.007776,116.319698,2.2803508499873097e-05,0.909753157862224
349,40.00779,116.319716,3.8013155616851745e-05,2.677945044588987
350,40.007756,116.319733,7.467261881310795e-05,2.785956769225319
351,40.007686,116.319759,5.5542776308994774e-05,-2.905347392694008
352,40.007632,116.319746,6.484597134780572e-05,-1.8681614720458564
353,40.007613,116.319684,0.00011853269591079594,-2.6968107306167264
354,40.007506,116.319633,0.00020270421800835557,-2.815161946190952
355,40.007314,116.319568,0.00028374636561969395,-2.436024475896816
356,40.007098,116.319384,8.325863318572715e-05,-2.720929304462908
357,40.007022,116.31935,0.0001731415605813338,2.706361166283884
358,40.006865,116.319423,0.00010140019723542,-2.496119160715325
359,40.006784,116.319362,0.00018104143172377305,-1.850613435325077
360,40.006734,116.319188,0.00017415223226036587,-1.6858923266727408
361,40.006714,116.319015,0.00022580079714997904,-1.486551748553896
362,40.006733,116.31879,0.0002650924367213699,-1.597205279916831
363,40.006726,116.318525,0.00026581384462291577,-1.6876852911507487
364,40.006695,116.318261,0.0002615530539004684,-1.505754102834964
365,40.006712,116.318,0.00020056171119359014,-1.495936479092962
366,40.006727,116.3178,6.300793600677944e-05,-0.9431669009987717
367,40.006764,116.317749,0.00014665946952393134,-0.15057571810150866
368,40.006909,116.317727,0.00018344754018737318,-0.1257072587582166
369,40.007091,116.317704,0.00018569060287931295,0.08627181193935674
370,40.007276,116.31772,0.00019284449694363938,0.17196869103280402
371,40.007466,116.317753,0.00019531768992844768,0.15420635326861165
372,40.007659,116.317783,0.00022310983842575356,0.03137983061313704
373,40.007882,116.31779,0.0002130844902800664,-0.028161566984136664
374,40.008095,116.317784,0.00020180436070995288,0.0893139929775196
375,40.008296,116.317802,0.00018952572384863708,0.12697278959350644
376,40.008484,116.317826,0.00018453184006888749,0.07594063630637549
377,40.008668,116.31784,0.000193662076826222,-0.16599757366732637
378,40.008859,116.317808,0.00018365728953887006,-0.3734286388826533
379,40.00903,116.317741,0.0003115381196522139,-1.2977876237231207
380,40.009114,116.317441,0.0002861485628212497,-1.4481751839894672
381,40.009149,116.317157,0.00028108717509086364,-1.545890445787068
382,40.009156,116.316876,0.00022303587154560853,-1.552861030403586
383,40.00916,116.316653,0.00022426992665381678,-1.5217286010645203
384,40.009171,116.316429,0.0001239072233586475,-1.128805980954902
385,40.009224,116.316317,0.000133154046122072,-0.39305801919034844
386,40.009347,116.316266,0.0001692483382530411,-0.2937205144551515
387,40.009509,116.316217,0.00017341568556105436,-0.5592105621923007
388,40.009656,116.316125,0.00020319940944696442,-1.526490365350832
389,40.009665,116.315922,0.0002340085468585401,-1.5622495263537213
390,40.009667,116.315688,0.0002250199991115476,-1.557463783502856
391,40.00967,116.315463,0.00015239750654125872,-1.4985538459150178
392,40.009681,116.315311,0.0001930025906520657,-1.575977627566164
393,40.00968,116.315118,0.000394442644753153,-1.2722973952126906
394,40.009796,116.314741,0.0001848161248397511,-1.3192560780646598
395,40.009842,116.314562,7.803204469999898e-05,-2.1090180283807025
396,40.009802,116.314495,5.458937626169794e-05,1.4237179714017254
397,40.00981,116.314549,0.00014927156461366293,1.5104669412676401
398,40.009819,116.314698,0.00023307080469189655,1.4373942134729742
399,40.00985,116.314929,6.081118317421419e-05,0.785398163314827
400,40.009893,116.314972,1.252996408626274e-05,-0.4993467215896151
401,40.009904,116.314966,9.219544463302064e-06,1.3521273808373615
402,40.009906,116.314975,0.0,0.0
403,40.009906,116.314975,4.12310561520782e-06,1.3258176636680326
404,40.009907,116.314979,1.1045361018248687e-05,-1.480136439186463
405,40.009908,116.314968,1.941648783310756e-05,-1.3633001004539305
406,40.009912,116.314949,3.9408120993392584e-05,-0.9475969969523366
407,40.009935,116.314917,7.244998274347195e-05,-0.35230872459833606
408,40.010003,116.314892,5.22015325475107e-05,0.3520443142371924
409,40.010052,116.31491,1.2649110640194652e-05,-0.32175055475191355
410,40.010064,116.314906,8.999999991488039e-06,-1.5707963267948966
411,40.010064,116.314897,3.10644491264948e-05,0.991722057279903
412,40.010081,116.314923,0.0,0.0
413,40.010081,116.314923,1.0630145821322497e-05,0.8519663274247916
414,40.010088,116.314931,3.0149626859357857e-05,-0.09966865272566458
415,40.010118,116.314928,2.8635642124227965e-05,-0.4324077755358772
416,40.010144,116.314916,1.0049875624028051e-05,1.6704649790046555
417,40.010143,116.314926,3.661966684147813e-05,-2.1815222911841055
418,40.010122,116.314896,2.9154759477144053e-05,-2.754716935875484
419,40.010095,116.314885,6.708203931451001e-06,-2.0344439357957027
420,40.010092,116.314879,5.000000001587068e-06,-1.5707963267948966
421,40.010092,116.314874,0.0,0.0
422,40.010092,116.314874,2.2360679845648354e-06,-1.1071487206362614
423,40.010093,116.314872,1.5033296383428269e-05,1.5042281627361134
424,40.010094,116.314887,1.5620499347855853e-05,0.8760580507146758
425,40.010104,116.314899,8.544003752852953e-06,1.9295669966761304
426,40.010101,116.314907,5.999999999062311e-06,1.5707963267948966
427,40.010101,116.314913,6.082762530126347e-06,1.4056476486121154
428,40.010102,116.314919,5.999999999062311e-06,1.5707963267948966
429,40.010102,116.314925,0.0,0.0
430,40.010102,116.314925,6.999999996537554e-06,1.5707963267948966
431,40.010102,116.314932,1.1045361017605391e-05,1.4801364398271164
432,40.010103,116.314943,5.903388856652539e-05,2.0268683231628573
433,40.010077,116.314996,0.00018123189565911346,2.1955358403034295
434,40.009971,116.315143,7.463243262483212e-05,2.5275736166992133
435,40.00991,116.315186,4.3416586690909395e-05,2.6367312818138138
436,40.009872,116.315207,0.00024928096597931753,2.9559982767972257
437,40.009627,116.315253,3.0265491903782327e-05,3.009041121169007
438,40.009597,116.315257,4.455333881298122e-05,2.372066173259306
439,40.009565,116.315288,2.6076809612193925e-05,-1.6475682181691662
440,40.009563,116.315262,1.788854382249874e-05,-2.0344439357957027
441,40.009555,116.315246,3.9051248376462805e-05,-0.8760580505050075
442,40.00958,116.315216,2.6248809496049744e-05,-0.7044940642525304
443,40.0096,116.315199,8.000000008223651e-06,-1.5707963267948966
444,40.0096,116.315191,0.0,0.0
445,40.0096,116.315191,1.4142135638268449e-06,-0.7853981598447346
446,40.009601,116.31519,1.5132745954473633e-05,-1.4382447948705595
447,40.009603,116.315175,9.486832972281722e-06,-1.8925468814283863
